uri,title,doi,abstract_source,abstract,processed_abstract
http://orkg.org/orkg/resource/R187766,Do articles in open access journals have more frequent altmetric activity than articles in subscription-based journals? An investigation of the research output of Finnish universities,10.1007/s11192-019-03301-x,crossref,"<jats:title>Abstract</jats:title><jats:p>Scientific articles available in Open Access (OA) have been found to attract more citations and online attention to the extent that it has become common to speak about OA Altmetrics Advantage. This research investigates how the OA Altmetrics Advantage holds for a specific case of research articles, namely the research outputs from universities in Finland. Furthermore, this research examines disciplinary and platform specific differences in that (dis)advantage. The new methodological approaches developed in this research focus on relative visibility, i.e. how often articles in OA journals receive at least one mention on the investigated online platforms, and relative receptivity, i.e. how frequently articles in OA journals gain mentions in comparison to articles in subscription-based journals. The results show significant disciplinary and platform specific differences in the OA advantage, with articles in OA journals within for instance veterinary sciences, social and economic geography and psychology receiving more citations and attention on social media platforms, while the opposite was found for articles in OA journals within medicine and health sciences. The results strongly support field- and platform-specific considerations when assessing the influence of journal OA status on altmetrics. The new methodological approaches used in this research will serve future comparative research into OA advantage of scientific articles over time and between countries.</jats:p>","abstract scientific articles available in open access (oa) have been found to attract more citations and online attention to the extent that it has become common to speak about oa altmetrics advantage. this research investigates how the oa altmetrics advantage holds for a specific case of research articles, namely the research outputs from universities in finland. furthermore, this research examines disciplinary and platform specific differences in that (dis)advantage. the new methodological approaches developed in this research focus on relative visibility, i.e. how often articles in oa journals receive at least one mention on the investigated online platforms, and relative receptivity, i.e. how frequently articles in oa journals gain mentions in comparison to articles in subscription-based journals. the results show significant disciplinary and platform specific differences in the oa advantage, with articles in oa journals within for instance veterinary sciences, social and economic geography and psychology receiving more citations and attention on social media platforms, while the opposite was found for articles in oa journals within medicine and health sciences. the results strongly support field- and platform-specific considerations when assessing the influence of journal oa status on altmetrics. the new methodological approaches used in this research will serve future comparative research into oa advantage of scientific articles over time and between countries."
http://orkg.org/orkg/resource/R187768,Impact of cytopathology authors work: Comparative analysis based on Open-access cytopathology publications versus non-Open-access conventional publications,10.25259/cytojournal_32_2021,crossref,"<jats:sec id=""st1"">\n<jats:title>Objectives:</jats:title>\n<jats:p>Open access (OA) is based on a set of principles and a range of practices through which fruits of research are distributed online, free of cost, or other access barriers. According to the 2001 definition, OA publications are without barriers to copy or reuse with free access to readers. Some studies have reported higher rates of citation for OA publications. In this study, we analyzed the citation rates of OA and traditional nonOA (with or without free access) publications for authors publishing in the subspecialty of cytopathology during 2010–2015.</jats:p>\n</jats:sec>\n<jats:sec id=""st2"">\n<jats:title>Material and Methods:</jats:title>\n<jats:p>We observed and compared citation patterns for authors who had published in both OA and traditional non-OA, peer-reviewed, scientific, cytopathology journals. Thirty authors were randomly selected with criteria of publishing a total of at least five cytopathology articles over 2010–2015. Number of citations per article (CPA) (during 2010–2015) for OA publications (in CytoJournal and Journal of Cytology) and non-OA publications (in Diagnostic Cytopathology, Cytopathology, Acta Cytologica, Journal of American of Cytopathology, and Indian Journal of Pathology and Microbiology) was collected and compared statistically using two-tailed Student’s <jats:italic>t</jats:italic>-est. The data were collected manually through science citation analysis sites, mostly Google Scholar.</jats:p>\n</jats:sec>\n<jats:sec id=""st3"">\n<jats:title>Results:</jats:title>\n<jats:p>Thirty authors published 579 cytopathology articles in OA and non-OA journals. Average CPA for OA publications was 26.64. This was 11.35 higher than the average CPA) of non-OA conventional with subscription cytopathology journals (74% increase) and 11.76 higher than the average CPA of conventional cytopathology non-OA journal articles with free access (79% increase). These differences were statistically significantly with <jats:italic>P</jats:italic> &lt; 0.05.</jats:p>\n</jats:sec>\n<jats:sec id=""st4"">\n<jats:title>Conclusion:</jats:title>\n<jats:p>We observed that the cytopathology publications in the OA journal attained a higher rate of CPA than the publications in the traditional non-OA journals in the field of cytopathology during 2010–2015.</jats:p>\n</jats:sec>","\n objectives: \n open access (oa) is based on a set of principles and a range of practices through which fruits of research are distributed online, free of cost, or other access barriers. according to the 2001 definition, oa publications are without barriers to copy or reuse with free access to readers. some studies have reported higher rates of citation for oa publications. in this study, we analyzed the citation rates of oa and traditional nonoa (with or without free access) publications for authors publishing in the subspecialty of cytopathology during 2010–2015. \n \n \n material and methods: \n we observed and compared citation patterns for authors who had published in both oa and traditional non-oa, peer-reviewed, scientific, cytopathology journals. thirty authors were randomly selected with criteria of publishing a total of at least five cytopathology articles over 2010–2015. number of citations per article (cpa) (during 2010–2015) for oa publications (in cytojournal and journal of cytology) and non-oa publications (in diagnostic cytopathology, cytopathology, acta cytologica, journal of american of cytopathology, and indian journal of pathology and microbiology) was collected and compared statistically using two-tailed student’s t -est. the data were collected manually through science citation analysis sites, mostly google scholar. \n \n \n results: \n thirty authors published 579 cytopathology articles in oa and non-oa journals. average cpa for oa publications was 26.64. this was 11.35 higher than the average cpa) of non-oa conventional with subscription cytopathology journals (74% increase) and 11.76 higher than the average cpa of conventional cytopathology non-oa journal articles with free access (79% increase). these differences were statistically significantly with p &lt; 0.05. \n \n \n conclusion: \n we observed that the cytopathology publications in the oa journal attained a higher rate of cpa than the publications in the traditional non-oa journals in the field of cytopathology during 2010–2015. \n"
http://orkg.org/orkg/resource/R187780,The Impact of Open-Access Status on Journal Indices: Respiratory and Pulmonology Journals,10.2174/1573398x15666190214154531,crossref,"<jats:sec>\n<jats:title>Background:</jats:title>\n<jats:p>Open access (OA) publishing is rapidly emerging in almost all disciplines,\nwith variable intensity and effect on the discipline itself. The move toward OA is also observed in the\nfield of respiratory and pulmonology, where both OA data repositories and OA journals are rapidly\nemerging.</jats:p>\n</jats:sec>\n<jats:sec>\n<jats:title>Objective:</jats:title>\n<jats:p>we aim to study the open-access status of respiratory and pulmonology journals and the\nimpact of the open-access status on journal indices.</jats:p>\n</jats:sec>\n<jats:sec>\n<jats:title>Methods:</jats:title>\n<jats:p> We collected journal’s data from Scopus Source List on 1st of November 2018. We filtered\nthe list for respiratory and pulmonology journals. Open Access Journals covered by Scopus are\nrecognized as Open Access if the journal is listed in the Directory of Open Access Journals (DOAJ)\nand/or the Directory of Open Access Scholarly Resources (ROAD). For each journal, we used\nseveral metrics to measure its strength, and then we compared these metrics between OA and non-\nOA journals.</jats:p>\n</jats:sec>\n<jats:sec>\n<jats:title>Results:</jats:title>\n<jats:p>There were 125 respiratory and pulmonology journals, a number that has increased by\n12.6% since 2011. Moreover, the percentage of OA journals has increased from 21.6% to 26.4%\nduring the same period. Non-OA journals have significantly higher scholarly output (p= 0.033), but\nOA journals have significantly higher percentage of citation (p= 0.05).</jats:p>\n</jats:sec>\n<jats:sec>\n<jats:title>Conclusion:</jats:title>\n<jats:p>Publishing in OA journals will yield a higher citation percentage compared to non-OA\njournals. Although this should not be the only reason to publish in an OA journal, it is still an\nimportant factor to decide where to publish.</jats:p>\n</jats:sec>","\n background: \n open access (oa) publishing is rapidly emerging in almost all disciplines,\nwith variable intensity and effect on the discipline itself. the move toward oa is also observed in the\nfield of respiratory and pulmonology, where both oa data repositories and oa journals are rapidly\nemerging. \n \n \n objective: \n we aim to study the open-access status of respiratory and pulmonology journals and the\nimpact of the open-access status on journal indices. \n \n \n methods: \n we collected journal’s data from scopus source list on 1st of november 2018. we filtered\nthe list for respiratory and pulmonology journals. open access journals covered by scopus are\nrecognized as open access if the journal is listed in the directory of open access journals (doaj)\nand/or the directory of open access scholarly resources (road). for each journal, we used\nseveral metrics to measure its strength, and then we compared these metrics between oa and non-\noa journals. \n \n \n results: \n there were 125 respiratory and pulmonology journals, a number that has increased by\n12.6% since 2011. moreover, the percentage of oa journals has increased from 21.6% to 26.4%\nduring the same period. non-oa journals have significantly higher scholarly output (p= 0.033), but\noa journals have significantly higher percentage of citation (p= 0.05). \n \n \n conclusion: \n publishing in oa journals will yield a higher citation percentage compared to non-oa\njournals. although this should not be the only reason to publish in an oa journal, it is still an\nimportant factor to decide where to publish. \n"
http://orkg.org/orkg/resource/R192123,"Tracking Urban Expansion Using Random Forests for the Classification of Landsat Imagery (1986–2015) and Predicting Urban/Built-Up Areas for 2025: A Study of the Kumasi Metropolis, Ghana",10.3390/land10010044,crossref,"<jats:p>Kumasi is a nodal city and functions as the administrative and economic capital of the Ashanti region in Ghana. Rapid urbanization has been experienced inducing the transformation of various Land Use Land Cover (LULC) types into urban/built-up areas in Kumasi. This paper aims at tracking spatio-temporal LULC changes utilizing Landsat imagery from 1986, 2013 and 2015 of Kumasi. The unique contribution of this research is its focus on urban expansion analysis and the utilization of Random Forest (RF) Classifier for satellite image classification. Change detection, urban land modelling and urban expansion in the sub-metropolitan zones, buffers, density decay curve and correlation analysis were methodologies adopted for our study. The classifier yielded better accuracy compared to earlier works in Ghana. The evaluation of LULC changes indicated that urban/built-up areas are continually increasing at the expense of agricultural and forestlands. The urban/built-up areas occupied 4622.49 hectares (ha) (23.78%), 13,447.50 ha (69.18%) and 14,004.60 ha (72.05%) in 1986, 2013 and 2015, respectively of the 19,438 ha area of Kumasi. Projection indicated that urban/built-up areas will occupy 15,490 ha (79.70%) in 2025. The urban expansion was statistically significant. The results revealed the importance of spatial modeling for environmental management and city planning.</jats:p>","kumasi is a nodal city and functions as the administrative and economic capital of the ashanti region in ghana. rapid urbanization has been experienced inducing the transformation of various land use land cover (lulc) types into urban/built-up areas in kumasi. this paper aims at tracking spatio-temporal lulc changes utilizing landsat imagery from 1986, 2013 and 2015 of kumasi. the unique contribution of this research is its focus on urban expansion analysis and the utilization of random forest (rf) classifier for satellite image classification. change detection, urban land modelling and urban expansion in the sub-metropolitan zones, buffers, density decay curve and correlation analysis were methodologies adopted for our study. the classifier yielded better accuracy compared to earlier works in ghana. the evaluation of lulc changes indicated that urban/built-up areas are continually increasing at the expense of agricultural and forestlands. the urban/built-up areas occupied 4622.49 hectares (ha) (23.78%), 13,447.50 ha (69.18%) and 14,004.60 ha (72.05%) in 1986, 2013 and 2015, respectively of the 19,438 ha area of kumasi. projection indicated that urban/built-up areas will occupy 15,490 ha (79.70%) in 2025. the urban expansion was statistically significant. the results revealed the importance of spatial modeling for environmental management and city planning."
http://orkg.org/orkg/resource/R191871,"Analysis on Land-Use Change and Its Driving Mechanism in Xilingol, China, during 2000–2020 Using the Google Earth Engine",10.3390/rs13245134,crossref,"<jats:p>Large-scale, long time-series, and high-precision land-use mapping is the basis for assessing the evolution and sustainability of ecosystems in Xilingol, the Inner Mongolia Autonomous Region, China. Based on Google Earth Engine (GEE) and Landsat satellite remote-sensing images, the random forest (RF) classification algorithm was applied to create a yearly land-use/land-cover change (LULC) dataset in Xilingol during the past 20 years (2000–2020) and to examine the spatiotemporal characteristics, dynamic changes, and driving mechanisms of LULC using principal component analysis and multiple linear stepwise regression methods. The main findings are summarized as follows. (1) The RF classification algorithm supported by the GEE platform enables fast and accurate acquisition of the LULC dataset, and the overall accuracy is 0.88 ± 0.01. (2) The ecological condition across Xilingol has improved significantly in the last 20 years (2000–2020), and the area of vegetation (grassland and woodland) has increased. Specifically, the area of high-coverage grass and woodland increases (+13.26%, +1.19%), while the area of water and moderate- and low-coverage grass decreases (−15.96%, −7.23%, and −3.27%). Cropland increases first and then decreases (−34.85%) and is mainly distributed in the southeast. The area of deserted land decreases in the south and increases in the center and north, but the total area still decreases (−13.74%). The built-up land expands rapidly (+108.45%). (3) In addition, our results suggest that regional socioeconomic development factors are the primary causes of changes in built-up land, and climate-related factors are the primary causes of water changes, but the correlations between other land-use types and relevant factors are not significant (cropland and grassland). We conclude that the GEE+RF method is capable of automated, long time-series, and high-accuracy land-use mapping, and further changes in climatic, environmental, and socioeconomic development factors, i.e., climate warming and rotational grazing, might have significant implications on regional land surface morphology and landscape dynamics.</jats:p>","large-scale, long time-series, and high-precision land-use mapping is the basis for assessing the evolution and sustainability of ecosystems in xilingol, the inner mongolia autonomous region, china. based on google earth engine (gee) and landsat satellite remote-sensing images, the random forest (rf) classification algorithm was applied to create a yearly land-use/land-cover change (lulc) dataset in xilingol during the past 20 years (2000–2020) and to examine the spatiotemporal characteristics, dynamic changes, and driving mechanisms of lulc using principal component analysis and multiple linear stepwise regression methods. the main findings are summarized as follows. (1) the rf classification algorithm supported by the gee platform enables fast and accurate acquisition of the lulc dataset, and the overall accuracy is 0.88 ± 0.01. (2) the ecological condition across xilingol has improved significantly in the last 20 years (2000–2020), and the area of vegetation (grassland and woodland) has increased. specifically, the area of high-coverage grass and woodland increases (+13.26%, +1.19%), while the area of water and moderate- and low-coverage grass decreases (−15.96%, −7.23%, and −3.27%). cropland increases first and then decreases (−34.85%) and is mainly distributed in the southeast. the area of deserted land decreases in the south and increases in the center and north, but the total area still decreases (−13.74%). the built-up land expands rapidly (+108.45%). (3) in addition, our results suggest that regional socioeconomic development factors are the primary causes of changes in built-up land, and climate-related factors are the primary causes of water changes, but the correlations between other land-use types and relevant factors are not significant (cropland and grassland). we conclude that the gee+rf method is capable of automated, long time-series, and high-accuracy land-use mapping, and further changes in climatic, environmental, and socioeconomic development factors, i.e., climate warming and rotational grazing, might have significant implications on regional land surface morphology and landscape dynamics."
http://orkg.org/orkg/resource/R188500,The cost-effectiveness of the article-processing-charge-funded model across countries in different scientific blocks: the case of Elsevier's hybrid open access journals,10.47989/irpaper897,crossref,"""<jats:p>Introduction. The present study investigated the cost-effectiveness of article-processing-charge-funded model across the world countries in terms of its citation value proportional to the article processing charges. Method. Using a comparative citation analysis method at the macro level, it explored a sample of articles in forty-seven Elsevier hybrid open access journals that had been following the model since 2007. Analysis. The contributing countries' open access citation advantages were calculated based on the percentage of their open access citation surplus proportional to that of their non-open access articles. Their relative open access citation cost-effectiveness was obtained based on their open access citation counts proportional to the article processing charges, normalised by those of non-open access papers. The countries were categorised into four scientific blocks using Rand's categorization of countries' scientific development. Descriptive and inferential statistics were used to analyse the data in SPSS. Results. The results supported the citation advantage of the article-processing-charge-funded papers, encompassing the majority of the contributing countries in the four scientific development blocks. The articles showed relative cost-effectiveness over the years and for most countries in all the scientific development blocks. Conclusions. Publishing article-processing-charge-funded papers is relatively cost-effective, implying higher visibility and influence in exchange for the money paid.</jats:p>""",""" introduction. the present study investigated the cost-effectiveness of article-processing-charge-funded model across the world countries in terms of its citation value proportional to the article processing charges. method. using a comparative citation analysis method at the macro level, it explored a sample of articles in forty-seven elsevier hybrid open access journals that had been following the model since 2007. analysis. the contributing countries' open access citation advantages were calculated based on the percentage of their open access citation surplus proportional to that of their non-open access articles. their relative open access citation cost-effectiveness was obtained based on their open access citation counts proportional to the article processing charges, normalised by those of non-open access papers. the countries were categorised into four scientific blocks using rand's categorization of countries' scientific development. descriptive and inferential statistics were used to analyse the data in spss. results. the results supported the citation advantage of the article-processing-charge-funded papers, encompassing the majority of the contributing countries in the four scientific development blocks. the articles showed relative cost-effectiveness over the years and for most countries in all the scientific development blocks. conclusions. publishing article-processing-charge-funded papers is relatively cost-effective, implying higher visibility and influence in exchange for the money paid. """
http://orkg.org/orkg/resource/R188503,Scrutinising what Open Access Journals Mean for Global Inequalities,10.1007/s12109-020-09771-9,crossref,"<jats:title>Abstract</jats:title><jats:p>In the current article, we tested our hypothesis by which high-impact journals tend to have higher Article Processing Charges (APCs) by comparing journal IF metrics with the OA publishing fees they charge. Our study engaged with both journals in Science, Technology, Engineering and Mathematics (STEM) fields and the Humanities and Social Sciences (HSS) and included Hybrid, Diamond and No OA journals. The overall findings demonstrate a positive relationship between APCs and journals with high IF for two of the subject areas we examined but not for the third, which could be mediated by the characteristics and market environment of the publishers. We also found significant differences between the analysed research fields in terms of APC policies, as well as differences in the relationship between APCs and the IF across periodicals. The study and analysis conducted reinforces our concerns that Hybrid OA models are likely to perpetuate inequalities in knowledge production.</jats:p>","abstract in the current article, we tested our hypothesis by which high-impact journals tend to have higher article processing charges (apcs) by comparing journal if metrics with the oa publishing fees they charge. our study engaged with both journals in science, technology, engineering and mathematics (stem) fields and the humanities and social sciences (hss) and included hybrid, diamond and no oa journals. the overall findings demonstrate a positive relationship between apcs and journals with high if for two of the subject areas we examined but not for the third, which could be mediated by the characteristics and market environment of the publishers. we also found significant differences between the analysed research fields in terms of apc policies, as well as differences in the relationship between apcs and the if across periodicals. the study and analysis conducted reinforces our concerns that hybrid oa models are likely to perpetuate inequalities in knowledge production."
http://orkg.org/orkg/resource/R188796,Gold Route Open Access Journals in Engineering and Technology: Analysis of Research Impact and Implications for Scholarly Communication,10.29173/istl43,crossref,"<jats:p>Abstract&#x0D;\nThe study examined the research impact of gold open access (OA) journals in engineering and technology. A total of 37 gold route journals that request article processing charges (APC) and 66 other OA journals without APC in the field were found in the Directory of Open Access Journals (DOAJ) and used for the study. The publishers, APC charges and the year each journal was added to DOAJ were identified and included in this study\xa0 An informetric approach was used to extract research impact indicators (citations, paper productivity, cite/paper, cite/journal and h-index) of journals. Findings revealed that the publishers of the APC journals were dominated by commercial publishing companies producing over 60% of the journals. Article processing charges ranged from 7.6 USD to 3471.5 USD while the average article processing charges for APC journals was 727 USD. Gold route open access (APC) journals performed better than open access non-APC OA journals since they produced 51.2% of the papers, 71.8% of the total citations and 65.1% of the total h-index. However, findings showed a weak positive correlation between articles processing charges (APC) of the gold route journals and their research impact; while there is high significant positive correlation between research impact of gold route (APC journals) and non-APC open access journals.</jats:p>","abstract&#x0d;\nthe study examined the research impact of gold open access (oa) journals in engineering and technology. a total of 37 gold route journals that request article processing charges (apc) and 66 other oa journals without apc in the field were found in the directory of open access journals (doaj) and used for the study. the publishers, apc charges and the year each journal was added to doaj were identified and included in this study\xa0 an informetric approach was used to extract research impact indicators (citations, paper productivity, cite/paper, cite/journal and h-index) of journals. findings revealed that the publishers of the apc journals were dominated by commercial publishing companies producing over 60% of the journals. article processing charges ranged from 7.6 usd to 3471.5 usd while the average article processing charges for apc journals was 727 usd. gold route open access (apc) journals performed better than open access non-apc oa journals since they produced 51.2% of the papers, 71.8% of the total citations and 65.1% of the total h-index. however, findings showed a weak positive correlation between articles processing charges (apc) of the gold route journals and their research impact; while there is high significant positive correlation between research impact of gold route (apc journals) and non-apc open access journals."
http://orkg.org/orkg/resource/R191301,Impact of Severe Acute Respiratory Syndrome Coronavirus 2 Viral Load on Risk of Intubation and Mortality Among Hospitalized Patients With Coronavirus Disease 2019,10.1093/cid/ciaa851,crossref,"<jats:title>Abstract</jats:title>\n               <jats:sec>\n                  <jats:title>Background</jats:title>\n                  <jats:p>Patients hospitalized with coronavirus disease 2019 (COVID-19) frequently require mechanical ventilation and have high mortality rates. However, the impact of viral burden on these outcomes is unknown.</jats:p>\n               </jats:sec>\n               <jats:sec>\n                  <jats:title>Methods</jats:title>\n                  <jats:p>We conducted a retrospective cohort study of patients hospitalized with COVID-19 from 30 March 2020 to 30 April 2020 at 2 hospitals in New York City. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) viral load was assessed using cycle threshold (Ct) values from a reverse transcription-polymerase chain reaction assay applied to nasopharyngeal swab samples. We compared characteristics and outcomes of patients with high, medium, and low admission viral loads and assessed whether viral load was independently associated with intubation and in-hospital mortality.</jats:p>\n               </jats:sec>\n               <jats:sec>\n                  <jats:title>Results</jats:title>\n                  <jats:p>We evaluated 678 patients with COVID-19. Higher viral load was associated with increased age, comorbidities, smoking status, and recent chemotherapy. In-hospital mortality was 35.0% (Ct\u2005&amp;lt;25; n\u2005=\u2005220), 17.6% (Ct 25–30; n\u2005=\u2005216), and 6.2% (Ct\u2005&amp;gt;30; n\u2005=\u2005242) with high, medium, and low viral loads, respectively (P &amp;lt; .001). The risk of intubation was also higher in patients with a high viral load (29.1%) compared with those with a medium (20.8%) or low viral load (14.9%; P\u2005&amp;lt;\u2005.001). High viral load was independently associated with mortality (adjusted odds ratio [aOR], 6.05; 95% confidence interval [CI], 2.92–12.52) and intubation (aOR, 2.73; 95% CI, 1.68–4.44).</jats:p>\n               </jats:sec>\n               <jats:sec>\n                  <jats:title>Conclusions</jats:title>\n                  <jats:p>Admission SARS-CoV-2 viral load among hospitalized patients with COVID-19 independently correlates with the risk of intubation and in-hospital mortality. Providing this information to clinicians could potentially be used to guide patient care.</jats:p>\n               </jats:sec>","abstract \n \n background \n patients hospitalized with coronavirus disease 2019 (covid-19) frequently require mechanical ventilation and have high mortality rates. however, the impact of viral burden on these outcomes is unknown. \n \n \n methods \n we conducted a retrospective cohort study of patients hospitalized with covid-19 from 30 march 2020 to 30 april 2020 at 2 hospitals in new york city. severe acute respiratory syndrome coronavirus 2 (sars-cov-2) viral load was assessed using cycle threshold (ct) values from a reverse transcription-polymerase chain reaction assay applied to nasopharyngeal swab samples. we compared characteristics and outcomes of patients with high, medium, and low admission viral loads and assessed whether viral load was independently associated with intubation and in-hospital mortality. \n \n \n results \n we evaluated 678 patients with covid-19. higher viral load was associated with increased age, comorbidities, smoking status, and recent chemotherapy. in-hospital mortality was 35.0% (ct\u2005&amp;lt;25; n\u2005=\u2005220), 17.6% (ct 25–30; n\u2005=\u2005216), and 6.2% (ct\u2005&amp;gt;30; n\u2005=\u2005242) with high, medium, and low viral loads, respectively (p &amp;lt; .001). the risk of intubation was also higher in patients with a high viral load (29.1%) compared with those with a medium (20.8%) or low viral load (14.9%; p\u2005&amp;lt;\u2005.001). high viral load was independently associated with mortality (adjusted odds ratio [aor], 6.05; 95% confidence interval [ci], 2.92–12.52) and intubation (aor, 2.73; 95% ci, 1.68–4.44). \n \n \n conclusions \n admission sars-cov-2 viral load among hospitalized patients with covid-19 independently correlates with the risk of intubation and in-hospital mortality. providing this information to clinicians could potentially be used to guide patient care. \n"
http://orkg.org/orkg/resource/R188829,The impact of open access citation and social media on leading top Information Science journals,10.22201/iibi.24488321xe.2018.77.57874,crossref,"<jats:p>El objetivo de esta investigación fue verificar las posibles ventajas que el acceso abierto puede ofrecer al área de la Ciencia de la Información. Para ello, se analizaron los indicadores bibliométricos de citas y los datos de altmetría en 16 revistas científicas híbridas, seleccionadas mediante el Journal Citation Reports y filtradas con base en sus respectivos factores de impacto. La recolección de datos fue realizada en Web of Science, Google Scholar, Altmetric.com y Mendeley. Esta verificación se realizó en dos periodos de tiempo diferentes para examinar si hubo alguna influencia del acceso abierto en el tiempo. Los resultados indican que el acceso abierto puede ofrecer una ventaja en el número de citas y menciones en las redes sociales para el conjunto de artículos de las revistas analizadas aquí, y que esta ventaja es mayor para los casos en que los autores pagaron el cargo por procesamiento del artículo a garantizar la disponibilidad inmediata del artículo en acceso abierto al momento de la publicación. En la conclusión se afirma que no es sólo el acceso abierto el que provoca una mayor cantidad de citas a un artículo, aunque ayuda, sino la calidad del propio artículo.</jats:p>","el objetivo de esta investigación fue verificar las posibles ventajas que el acceso abierto puede ofrecer al área de la ciencia de la información. para ello, se analizaron los indicadores bibliométricos de citas y los datos de altmetría en 16 revistas científicas híbridas, seleccionadas mediante el journal citation reports y filtradas con base en sus respectivos factores de impacto. la recolección de datos fue realizada en web of science, google scholar, altmetric.com y mendeley. esta verificación se realizó en dos periodos de tiempo diferentes para examinar si hubo alguna influencia del acceso abierto en el tiempo. los resultados indican que el acceso abierto puede ofrecer una ventaja en el número de citas y menciones en las redes sociales para el conjunto de artículos de las revistas analizadas aquí, y que esta ventaja es mayor para los casos en que los autores pagaron el cargo por procesamiento del artículo a garantizar la disponibilidad inmediata del artículo en acceso abierto al momento de la publicación. en la conclusión se afirma que no es sólo el acceso abierto el que provoca una mayor cantidad de citas a un artículo, aunque ayuda, sino la calidad del propio artículo."
http://orkg.org/orkg/resource/R191188,Epidemiological Correlates of Polymerase Chain Reaction Cycle Threshold Values in the Detection of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2),10.1093/cid/ciaa1469,crossref,"<jats:title>Abstract</jats:title>\n               <jats:sec>\n                  <jats:title>Background</jats:title>\n                  <jats:p>Detection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection has principally been performed through the use of real-time reverse-transcription polymerase chain reaction testing. Results of such tests can be reported as cycle threshold (Ct) values, which may provide semi-quantitative or indirect measurements of viral load. Previous reports have examined temporal trends in Ct values over the course of a SARS-CoV-2 infection.</jats:p>\n               </jats:sec>\n               <jats:sec>\n                  <jats:title>Methods</jats:title>\n                  <jats:p>Using testing data collected during a prospective household transmission investigation of outpatient and mild coronavirus disease 2019 cases, we examined the relationships between Ct values of the viral RNA N1 target and demographic, clinical, and epidemiological characteristics collected through participant interviews and daily symptom diaries.</jats:p>\n               </jats:sec>\n               <jats:sec>\n                  <jats:title>Results</jats:title>\n                  <jats:p>We found that Ct values are lowest (corresponding to a higher viral RNA concentration) soon after symptom onset and are significantly correlated with the time elapsed since onset (P\u2005&amp;lt;\u2005.001); within 7 days after symptom onset, the median Ct value was 26.5, compared with a median Ct value of 35.0 occurring 21 days after onset. Ct values were significantly lower among participants under 18 years of age (P\u2005=\u2005.01) and those reporting upper respiratory symptoms at the time of sample collection (P\u2005=\u2005.001), and were higher among participants reporting no symptoms (P\u2005=\u2005.05).</jats:p>\n               </jats:sec>\n               <jats:sec>\n                  <jats:title>Conclusions</jats:title>\n                  <jats:p>These results emphasize the importance of early testing for SARS-CoV-2 among individuals with symptoms of respiratory illness, and allow cases to be identified and isolated when their viral shedding may be highest.</jats:p>\n               </jats:sec>","abstract \n \n background \n detection of severe acute respiratory syndrome coronavirus 2 (sars-cov-2) infection has principally been performed through the use of real-time reverse-transcription polymerase chain reaction testing. results of such tests can be reported as cycle threshold (ct) values, which may provide semi-quantitative or indirect measurements of viral load. previous reports have examined temporal trends in ct values over the course of a sars-cov-2 infection. \n \n \n methods \n using testing data collected during a prospective household transmission investigation of outpatient and mild coronavirus disease 2019 cases, we examined the relationships between ct values of the viral rna n1 target and demographic, clinical, and epidemiological characteristics collected through participant interviews and daily symptom diaries. \n \n \n results \n we found that ct values are lowest (corresponding to a higher viral rna concentration) soon after symptom onset and are significantly correlated with the time elapsed since onset (p\u2005&amp;lt;\u2005.001); within 7 days after symptom onset, the median ct value was 26.5, compared with a median ct value of 35.0 occurring 21 days after onset. ct values were significantly lower among participants under 18 years of age (p\u2005=\u2005.01) and those reporting upper respiratory symptoms at the time of sample collection (p\u2005=\u2005.001), and were higher among participants reporting no symptoms (p\u2005=\u2005.05). \n \n \n conclusions \n these results emphasize the importance of early testing for sars-cov-2 among individuals with symptoms of respiratory illness, and allow cases to be identified and isolated when their viral shedding may be highest. \n"
